|WQII        |1140  kHz |AM |-   |DA1 |Unlimited           |B  |B  |LIC    |SAN JUAN                 |PR |US |BL     --           |10.0   kW |-         |-       |-       |12712      |N |18 |21 |30.00 |W |66  |8  |5.00  |COMMUNICATIONS COUNSEL GROUP, INC.                                                                  |   0.00 km |   0.00 mi |  0.00 deg |307825    |
|WLOD        |1140  kHz |AM |-   |NDD |Daytime             |D  |B  |LIC    |LOUDON                   |TN |US |BL     -19830603AK  |1.0    kW |-         |-       |-       |38473      |N |35 |43 |35.00 |W |84  |20 |49.00 |BLOUNT BROADCASTING CORPORATION                                                                     |   0.00 km |   0.00 mi |  0.00 deg |419220    |
|WVEL        |1140  kHz |AM |-   |NDD |Daytime             |D  |B  |LIC    |PEKIN                    |IL |US |BL     -20010816ABD |5.0    kW |-         |-       |-       |68623      |N |40 |36 |12.00 |W |89  |37 |32.00 |RADIO LICENSE HOLDING CBC, LLC                                                                      |   0.00 km |   0.00 mi |  0.00 deg |580357    |
|WVEL        |1140  kHz |AM |-   |NDD |Critical Hours      |D  |B  |LIC    |PEKIN                    |IL |US |BL     -20010816ABD |3.2    kW |-         |-       |-       |68623      |N |40 |36 |12.00 |W |89  |37 |32.00 |RADIO LICENSE HOLDING CBC, LLC                                                                      |   0.00 km |   0.00 mi |  0.00 deg |580357    |
|KVLI        |1140  kHz |AM |-   |NDD |Daytime             |D  |B  |LIC    |LAKE ISABELLA            |CA |US |BL     -20020917ABU |1.0    kW |-         |-       |-       |35857      |N |35 |37 |56.00 |W |118 |28 |31.00 |ALTA SIERRA BROADCASTING LLC                                                                        |   0.00 km |   0.00 mi |  0.00 deg |613852    |
|KXRB        |1140  kHz |AM |-   |DAN |Daytime             |B  |B  |LIC    |SIOUX FALLS              |SD |US |BL     -20021113ABB |10.0   kW |-         |-       |-       |64710      |N |43 |28 |50.00 |W |96  |41 |7.00  |TOWNSQUARE MEDIA SIOUX FALLS LICENSE, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |621693    |
|KXRB        |1140  kHz |AM |-   |DAN |Nighttime           |B  |B  |LIC    |SIOUX FALLS              |SD |US |BL     -20021113ABB |5.0    kW |-         |-       |-       |64710      |N |43 |28 |50.00 |W |96  |41 |7.00  |TOWNSQUARE MEDIA SIOUX FALLS LICENSE, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |621693    |
|KHFX        |1140  kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |CLEBURNE                 |TX |US |BL     -20080102ACU |5.0    kW |-         |-       |-       |65313      |N |32 |16 |57.00 |W |97  |24 |47.00 |SIGA BROADCASTING CORP                                                                              |   0.00 km |   0.00 mi |  0.00 deg |1228968   |
|KHFX        |1140  kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |CLEBURNE                 |TX |US |BL     -20080102ACU |0.71   kW |-         |-       |-       |65313      |N |32 |16 |57.00 |W |97  |24 |47.00 |SIGA BROADCASTING CORP                                                                              |   0.00 km |   0.00 mi |  0.00 deg |1228968   |
|WURB        |1140  kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |ORLANDO                  |FL |US |BL     -20080915AFV |5.0    kW |-         |-       |-       |21759      |N |28 |34 |48.00 |W |81  |25 |16.00 |FLORIDA BROADCASTERS                                                                                |   0.00 km |   0.00 mi |  0.00 deg |1267133   |
|WURB        |1140  kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |ORLANDO                  |FL |US |BL     -20080915AFV |0.008  kW |-         |-       |-       |21759      |N |28 |34 |48.00 |W |81  |25 |16.00 |FLORIDA BROADCASTERS                                                                                |   0.00 km |   0.00 mi |  0.00 deg |1267133   |
|KGEM        |1140  kHz |AM |-   |DAN |Daytime             |B  |B  |LIC    |BOISE                    |ID |US |BL     -20090923AEJ |10.0   kW |-         |-       |-       |6328       |N |43 |35 |47.00 |W |116 |15 |0.00  |SALT & LIGHT RADIO, INC.                                                                            |   0.00 km |   0.00 mi |  0.00 deg |1335347   |
|KGEM        |1140  kHz |AM |-   |DAN |Nighttime           |B  |B  |LIC    |BOISE                    |ID |US |BL     -20090923AEJ |10.0   kW |-         |-       |-       |6328       |N |43 |35 |47.00 |W |116 |15 |0.00  |SALT & LIGHT RADIO, INC.                                                                            |   0.00 km |   0.00 mi |  0.00 deg |1335347   |
|KCXL        |1140  kHz |AM |-   |ND2 |Daytime             |D  |B  |LIC    |LIBERTY                  |MO |US |BL     -20100304ABW |4.0    kW |-         |-       |-       |1162       |N |39 |14 |18.00 |W |94  |23 |59.00 |ALPINE BROADCASTING CORPORATION                                                                     |   0.00 km |   0.00 mi |  0.00 deg |1359667   |
|KCXL        |1140  kHz |AM |-   |ND2 |Nighttime           |D  |B  |LIC    |LIBERTY                  |MO |US |BL     -20100304ABW |0.006  kW |-         |-       |-       |1162       |N |39 |14 |18.00 |W |94  |23 |59.00 |ALPINE BROADCASTING CORPORATION                                                                     |   0.00 km |   0.00 mi |  0.00 deg |1359667   |
|KLTK        |1140  kHz |AM |-   |NDD |Daytime             |D  |B  |LIC    |CENTERTON                |AR |US |BL     -20100407ACV |5.0    kW |-         |-       |-       |33073      |N |36 |21 |50.00 |W |94  |20 |53.00 |RADIO LAS AMERICAS ARKANSAS, LLC                                                                    |   0.00 km |   0.00 mi |  0.00 deg |1363793   |
|WVHF        |1140  kHz |AM |-   |DAD |Daytime             |D  |B  |LIC    |KENTWOOD                 |MI |US |BML    -20130315AEL |5.0    kW |-         |-       |-       |41667      |N |42 |56 |9.00  |W |85  |27 |26.00 |HOLY FAMILY RADIO                                                                                   |   0.00 km |   0.00 mi |  0.00 deg |1555125   |
|WCJW        |1140  kHz |AM |-   |DA2 |Daytime             |D  |B  |LIC    |WARSAW                   |NY |US |BMML   -20140801AKI |8.0    kW |-         |-       |-       |37858      |N |42 |43 |34.00 |W |78  |6  |43.00 |LLOYD LANE, INCORPORATED                                                                            |   0.00 km |   0.00 mi |  0.00 deg |1652939   |
|WCJW        |1140  kHz |AM |-   |DA2 |Critical Hours      |D  |B  |LIC    |WARSAW                   |NY |US |BMML   -20140801AKI |2.3    kW |-         |-       |-       |37858      |N |42 |43 |34.00 |W |78  |6  |43.00 |LLOYD LANE, INCORPORATED                                                                            |   0.00 km |   0.00 mi |  0.00 deg |1652939   |
|WPNS        |1140  kHz |AM |-   |ND3 |Daytime             |D  |B  |LIC    |DESTIN                   |FL |US |BL     -20161129AHF |3.0    kW |-         |-       |-       |72803      |N |30 |30 |34.00 |W |86  |28 |34.00 |ANDALA ENTERPRISES, INC.                                                                            |   0.00 km |   0.00 mi |  0.00 deg |1746945   |
|WPNS        |1140  kHz |AM |-   |ND3 |Nighttime           |D  |B  |LIC    |DESTIN                   |FL |US |BL     -20161129AHF |0.012  kW |-         |-       |-       |72803      |N |30 |30 |34.00 |W |86  |28 |34.00 |ANDALA ENTERPRISES, INC.                                                                            |   0.00 km |   0.00 mi |  0.00 deg |1746945   |
|WBXR        |1140  kHz |AM |-   |DA2 |Daytime             |D  |B  |LIC    |HAZEL GREEN              |AL |US |BL     -20161122AFB |15.0   kW |-         |-       |-       |8999       |N |34 |57 |11.00 |W |86  |38 |42.00 |NEW ENGLAND COMMUNICATIONS, INC.                                                                    |   0.00 km |   0.00 mi |  0.00 deg |1752682   |
|WBXR        |1140  kHz |AM |-   |DA2 |Critical Hours      |D  |B  |LIC    |HAZEL GREEN              |AL |US |BL     -20161122AFB |7.5    kW |-         |-       |-       |8999       |N |34 |57 |11.00 |W |86  |38 |42.00 |NEW ENGLAND COMMUNICATIONS, INC.                                                                    |   0.00 km |   0.00 mi |  0.00 deg |1752682   |
|WPNS        |1140  kHz |AM |-   |ND3 |Critical Hours      |D  |B  |LIC    |DESTIN                   |FL |US |BL     -20161129AHF |2.4    kW |-         |-       |-       |72803      |N |30 |30 |34.00 |W |86  |28 |34.00 |ANDALA ENTERPRISES, INC.                                                                            |   0.00 km |   0.00 mi |  0.00 deg |1746945   |
|KNAB        |1140  kHz |AM |-   |ND2 |Daytime             |D  |B  |LIC    |BURLINGTON               |CO |US |BL     -20171113ACV |1.0    kW |-         |-       |-       |35206      |N |39 |17 |41.00 |W |102 |15 |37.00 |KNAB, INC.                                                                                          |   0.00 km |   0.00 mi |  0.00 deg |1772359   |
|KNAB        |1140  kHz |AM |-   |ND2 |Nighttime           |D  |B  |LIC    |BURLINGTON               |CO |US |BL     -20171113ACV |0.01   kW |-         |-       |-       |35206      |N |39 |17 |41.00 |W |102 |15 |37.00 |KNAB, INC.                                                                                          |   0.00 km |   0.00 mi |  0.00 deg |1772359   |
|WQBA        |1140  kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |MIAMI                    |FL |US |BMML   -20180502ACO |50.0   kW |-         |-       |-       |73912      |N |25 |46 |3.00  |W |80  |29 |10.00 |UNIVISION RADIO STATIONS GROUP, INC.                                                                |   0.00 km |   0.00 mi |  0.00 deg |1784530   |
|WQBA        |1140  kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |MIAMI                    |FL |US |BMML   -20180502ACO |10.0   kW |-         |-       |-       |73912      |N |25 |46 |3.00  |W |80  |29 |10.00 |UNIVISION RADIO STATIONS GROUP, INC.                                                                |   0.00 km |   0.00 mi |  0.00 deg |1784530   |
|KHTK        |1140  kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |SACRAMENTO               |CA |US |BML    -20181107ABR |50.0   kW |-         |-       |-       |20352      |N |38 |23 |34.00 |W |121 |11 |51.00 |BONNEVILLE INTERNATIONAL CORPORATION                                                                |   0.00 km |   0.00 mi |  0.00 deg |1795851   |
|KHTK        |1140  kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |SACRAMENTO               |CA |US |BML    -20181107ABR |50.0   kW |-         |-       |-       |20352      |N |38 |23 |34.00 |W |121 |11 |51.00 |BONNEVILLE INTERNATIONAL CORPORATION                                                                |   0.00 km |   0.00 mi |  0.00 deg |1795851   |
|KXST        |1140  kHz |AM |-   |DAN |Daytime             |B  |B  |LIC    |NORTH LAS VEGAS          |NV |US |BMML   -20200325AFV |10.0   kW |-         |-       |-       |47745      |N |36 |16 |5.00  |W |115 |2  |41.00 |ENTERCOM LICENSE, LLC                                                                               |   0.00 km |   0.00 mi |  0.00 deg |1816658   |
|KXST        |1140  kHz |AM |-   |DAN |Nighttime           |B  |B  |LIC    |NORTH LAS VEGAS          |NV |US |BMML   -20200325AFV |2.5    kW |-         |-       |-       |47745      |N |36 |16 |5.00  |W |115 |2  |41.00 |ENTERCOM LICENSE, LLC                                                                               |   0.00 km |   0.00 mi |  0.00 deg |1816658   |
|KCKY        |1150  kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |COOLIDGE                 |AZ |US |BL     -19840709AD  |5.0    kW |-         |-       |-       |48814      |N |33 |0  |27.00 |W |111 |32 |54.00 |CORTARO BROADCASTING CORPORATION                                                                    |   0.00 km |   0.00 mi |  0.00 deg |70909     |
|KCKY        |1150  kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |COOLIDGE                 |AZ |US |BL     -19840709AD  |1.0    kW |-         |-       |-       |48814      |N |33 |0  |27.00 |W |111 |32 |54.00 |CORTARO BROADCASTING CORPORATION                                                                    |   0.00 km |   0.00 mi |  0.00 deg |70909     |
|WMRD        |1150  kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |MIDDLETOWN               |CT |US |BL     -19830718AD  |2.5    kW |-         |-       |-       |54678      |N |41 |33 |26.00 |W |72  |37 |13.00 |CROSSROADS COMMUNICATIONS, LLC                                                                      |   0.00 km |   0.00 mi |  0.00 deg |58999     |
|WMRD        |1150  kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |MIDDLETOWN               |CT |US |BL     -19830718AD  |0.046  kW |-         |-       |-       |54678      |N |41 |33 |26.00 |W |72  |37 |13.00 |CROSSROADS COMMUNICATIONS, LLC                                                                      |   0.00 km |   0.00 mi |  0.00 deg |58999     |
|WNDB        |1150  kHz |AM |-   |DAN |Daytime             |B  |B  |LIC    |DAYTONA BEACH            |FL |US |BL     -19860822AI  |1.0    kW |-         |-       |-       |10342      |N |29 |14 |6.00  |W |81  |4  |19.00 |SOUTHERN STONE COMMUNICATIONS OF FLORIDA, LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |91508     |
|WNDB        |1150  kHz |AM |-   |DAN |Nighttime           |B  |B  |LIC    |DAYTONA BEACH            |FL |US |BL     -19860822AI  |1.0    kW |-         |-       |-       |10342      |N |29 |14 |6.00  |W |81  |4  |19.00 |SOUTHERN STONE COMMUNICATIONS OF FLORIDA, LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |91508     |
|WXKO        |1150  kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |FORT VALLEY              |GA |US |BL     --           |1.0    kW |-         |-       |-       |41988      |N |32 |34 |34.00 |W |83  |54 |17.00 |SHANKS BROADCASTING, LLC                                                                            |   0.00 km |   0.00 mi |  0.00 deg |308026    |
|WXKO        |1150  kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |FORT VALLEY              |GA |US |BL     --           |0.062  kW |-         |-       |-       |41988      |N |32 |34 |34.00 |W |83  |54 |17.00 |SHANKS BROADCASTING, LLC                                                                            |   0.00 km |   0.00 mi |  0.00 deg |308026    |
|WJEM        |1150  kHz |AM |-   |DA2 |Daytime             |D  |B  |LIC    |VALDOSTA                 |GA |US |BL     -19830202AD  |5.0    kW |-         |-       |-       |73133      |N |30 |50 |49.00 |W |83  |14 |14.00 |SMALLTOWN BROADCASTING, LLC                                                                         |   0.00 km |   0.00 mi |  0.00 deg |52217     |
|WJEM        |1150  kHz |AM |-   |DA2 |Nighttime           |D  |B  |LIC    |VALDOSTA                 |GA |US |BL     -19830202AD  |0.101  kW |-         |-       |-       |73133      |N |30 |50 |49.00 |W |83  |14 |14.00 |SMALLTOWN BROADCASTING, LLC                                                                         |   0.00 km |   0.00 mi |  0.00 deg |52217     |
|WGGH        |1150  kHz |AM |-   |DA2 |Daytime             |D  |B  |LIC    |MARION                   |IL |US |BL     --           |5.0    kW |-         |-       |-       |70253      |N |37 |43 |47.00 |W |88  |53 |44.00 |FISHBACK MEDIA, INC.                                                                                |   0.00 km |   0.00 mi |  0.00 deg |308030    |
|KASM        |1150  kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |ALBANY                   |MN |US |BL     -19930917AC  |2.1    kW |-         |-       |-       |33464      |N |45 |37 |53.00 |W |94  |36 |0.00  |CRYSTAL MEDIA GROUP, LLC                                                                            |   0.00 km |   0.00 mi |  0.00 deg |190020    |
|KASM        |1150  kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |ALBANY                   |MN |US |BL     -19930917AC  |0.021  kW |-         |-       |-       |33464      |N |45 |37 |53.00 |W |94  |36 |0.00  |CRYSTAL MEDIA GROUP, LLC                                                                            |   0.00 km |   0.00 mi |  0.00 deg |190020    |
|WONG        |1150  kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |CANTON                   |MS |US |BL     -19890302AB  |0.5    kW |-         |-       |-       |31587      |N |32 |32 |35.00 |W |90  |3  |36.00 |MARION R. WILLIAMS                                                                                  |   0.00 km |   0.00 mi |  0.00 deg |124737    |
|WONG        |1150  kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |CANTON                   |MS |US |BL     -19890302AB  |0.019  kW |-         |-       |-       |31587      |N |32 |32 |35.00 |W |90  |3  |36.00 |MARION R. WILLIAMS                                                                                  |   0.00 km |   0.00 mi |  0.00 deg |124737    |
|WBAG        |1150  kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |BURLINGTON-GRAHAM        |NC |US |BL     --           |1.0    kW |-         |-       |-       |63782      |N |36 |6  |48.00 |W |79  |27 |0.00  |GRAY BROADCASTING, LLC                                                                              |   0.00 km |   0.00 mi |  0.00 deg |308087    |
|WBAG        |1150  kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |BURLINGTON-GRAHAM        |NC |US |BL     --           |0.048  kW |-         |-       |-       |63782      |N |36 |6  |48.00 |W |79  |27 |0.00  |GRAY BROADCASTING, LLC                                                                              |   0.00 km |   0.00 mi |  0.00 deg |308087    |
|WIMA        |1150  kHz |AM |-   |DAN |Daytime             |B  |B  |LIC    |LIMA                     |OH |US |BL     --           |1.0    kW |-         |-       |-       |37498      |N |40 |40 |47.00 |W |84  |6  |34.00 |CITICASTERS LICENSES, INC.                                                                          |   0.00 km |   0.00 mi |  0.00 deg |308098    |
|WIMA        |1150  kHz |AM |-   |DAN |Nighttime           |B  |B  |LIC    |LIMA                     |OH |US |BL     --           |1.0    kW |-         |-       |-       |37498      |N |40 |40 |47.00 |W |84  |6  |34.00 |CITICASTERS LICENSES, INC.                                                                          |   0.00 km |   0.00 mi |  0.00 deg |308098    |
|KNED        |1150  kHz |AM |-   |DAN |Daytime             |B  |B  |LIC    |MCALESTER                |OK |US |BL     --           |1.0    kW |-         |-       |-       |37778      |N |34 |56 |12.00 |W |95  |43 |59.00 |SOUTHEASTERN OKLAHOMA RADIO, LLC                                                                    |   0.00 km |   0.00 mi |  0.00 deg |308100    |
|KNED        |1150  kHz |AM |-   |DAN |Nighttime           |B  |B  |LIC    |MCALESTER                |OK |US |BL     --           |0.5    kW |-         |-       |-       |37778      |N |34 |56 |12.00 |W |95  |43 |59.00 |SOUTHEASTERN OKLAHOMA RADIO, LLC                                                                    |   0.00 km |   0.00 mi |  0.00 deg |308100    |
|WMNY        |1150  kHz |AM |-   |DA2 |Daytime             |D  |B  |LIC    |NEW KENSINGTON           |PA |US |BL     --           |1.0    kW |-         |-       |-       |52241      |N |40 |34 |24.00 |W |79  |46 |58.00 |RADIO 1150 LIMITED LIABILITY COMPANY                                                                |   0.00 km |   0.00 mi |  0.00 deg |308111    |
|WGOW        |1150  kHz |AM |-   |DAN |Daytime             |B  |B  |LIC    |CHATTANOOGA              |TN |US |BL     --           |5.0    kW |-         |-       |-       |54526      |N |35 |4  |5.00  |W |85  |20 |4.00  |RADIO LICENSE HOLDING CBC, LLC                                                                      |   0.00 km |   0.00 mi |  0.00 deg |308119    |
|WGOW        |1150  kHz |AM |-   |DAN |Nighttime           |B  |B  |LIC    |CHATTANOOGA              |TN |US |BL     --           |1.0    kW |-         |-       |-       |54526      |N |35 |4  |5.00  |W |85  |20 |4.00  |RADIO LICENSE HOLDING CBC, LLC                                                                      |   0.00 km |   0.00 mi |  0.00 deg |308119    |
|WCRK        |1150  kHz |AM |-   |DAN |Daytime             |B  |B  |LIC    |MORRISTOWN               |TN |US |BL     -19810810AE  |5.0    kW |-         |-       |-       |71294      |N |36 |14 |11.00 |W |83  |18 |33.00 |RADIO ACQUISITION CORP.                                                                             |   0.00 km |   0.00 mi |  0.00 deg |33182     |
|WCRK        |1150  kHz |AM |-   |DAN |Nighttime           |B  |B  |LIC    |MORRISTOWN               |TN |US |BL     -19810810AE  |0.5    kW |-         |-       |-       |71294      |N |36 |14 |11.00 |W |83  |18 |33.00 |RADIO ACQUISITION CORP.                                                                             |   0.00 km |   0.00 mi |  0.00 deg |33182     |
|WDTM        |1150  kHz |AM |-   |NDD |Daytime             |D  |B  |LIC    |SELMER                   |TN |US |BL     -19810608AE  |1.0    kW |-         |-       |-       |54810      |N |35 |11 |27.00 |W |88  |35 |21.00 |GRACE BROADCASTING SERVICES, INC.                                                                   |   0.00 km |   0.00 mi |  0.00 deg |31406     |
|KCCT        |1150  kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |CORPUS CHRISTI           |TX |US |BL     -19810325AI  |1.0    kW |-         |-       |-       |54646      |N |27 |48 |1.00  |W |97  |28 |44.00 |RADIO KCCT, INC.                                                                                    |   0.00 km |   0.00 mi |  0.00 deg |28991     |
|KCCT        |1150  kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |CORPUS CHRISTI           |TX |US |BL     -19810325AI  |0.5    kW |-         |-       |-       |54646      |N |27 |48 |1.00  |W |97  |28 |44.00 |RADIO KCCT, INC.                                                                                    |   0.00 km |   0.00 mi |  0.00 deg |28991     |
|WNLR        |1150  kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |CHURCHVILLE              |VA |US |BL     -19890718AC  |2.5    kW |-         |-       |-       |48541      |N |38 |12 |39.00 |W |79  |7  |53.00 |NEW LIFE MINISTRIES, INC.                                                                           |   0.00 km |   0.00 mi |  0.00 deg |130983    |
|WNLR        |1150  kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |CHURCHVILLE              |VA |US |BL     -19890718AC  |0.035  kW |-         |-       |-       |48541      |N |38 |12 |39.00 |W |79  |7  |53.00 |NEW LIFE MINISTRIES, INC.                                                                           |   0.00 km |   0.00 mi |  0.00 deg |130983    |
|WELC        |1150  kHz |AM |-   |NDD |Daytime             |D  |B  |LIC    |WELCH                    |WV |US |BL     -19891219AC  |5.0    kW |-         |-       |-       |52865      |N |37 |25 |1.00  |W |81  |36 |58.00 |FIRST MEDIA SERVICES, LLC                                                                           |   0.00 km |   0.00 mi |  0.00 deg |138008    |
|WEAQ        |1150  kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |CHIPPEWA FALLS           |WI |US |BL     -19821001AF  |5.0    kW |-         |-       |-       |9865       |N |44 |53 |5.00  |W |91  |23 |25.00 |CLEAR WATER BRANDS, INC.                                                                            |   0.00 km |   0.00 mi |  0.00 deg |47740     |
|WEAQ        |1150  kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |CHIPPEWA FALLS           |WI |US |BL     -19821001AF  |0.046  kW |-         |-       |-       |9865       |N |44 |53 |5.00  |W |91  |23 |25.00 |CLEAR WATER BRANDS, INC.                                                                            |   0.00 km |   0.00 mi |  0.00 deg |47740     |
|WLOC        |1150  kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |MUNFORDVILLE             |KY |US |BL     -20000209ABI |1.0    kW |-         |-       |-       |58352      |N |37 |16 |9.00  |W |85  |54 |56.00 |FORBIS COMMUNICATIONS, INC.                                                                         |   0.00 km |   0.00 mi |  0.00 deg |492583    |
|WLOC        |1150  kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |MUNFORDVILLE             |KY |US |BL     -20000209ABI |0.061  kW |-         |-       |-       |58352      |N |37 |16 |9.00  |W |85  |54 |56.00 |FORBIS COMMUNICATIONS, INC.                                                                         |   0.00 km |   0.00 mi |  0.00 deg |492583    |
|WCUE        |1150  kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |CUYAHOGA FALLS           |OH |US |BML    -20000519ADY |5.0    kW |-         |-       |-       |20674      |N |41 |12 |5.00  |W |81  |31 |25.00 |FAMILY STATIONS, INC.                                                                               |   0.00 km |   0.00 mi |  0.00 deg |538809    |
|WCUE        |1150  kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |CUYAHOGA FALLS           |OH |US |BML    -20000519ADY |0.5    kW |-         |-       |-       |20674      |N |41 |12 |5.00  |W |81  |31 |25.00 |FAMILY STATIONS, INC.                                                                               |   0.00 km |   0.00 mi |  0.00 deg |538809    |
|KSEN        |1150  kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |SHELBY                   |MT |US |BL     -20010122ANN |10.0   kW |-         |-       |-       |67655      |N |48 |28 |52.00 |W |111 |53 |2.00  |TOWNSQUARE MEDIA SHELBY LICENSE, LLC                                                                |   0.00 km |   0.00 mi |  0.00 deg |549935    |
|KSEN        |1150  kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |SHELBY                   |MT |US |BL     -20010122ANN |5.0    kW |-         |-       |-       |67655      |N |48 |28 |52.00 |W |111 |53 |2.00  |TOWNSQUARE MEDIA SHELBY LICENSE, LLC                                                                |   0.00 km |   0.00 mi |  0.00 deg |549935    |
|WWDJ        |1150  kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |BOSTON                   |MA |US |BML    -20030319AFJ |5.0    kW |-         |-       |-       |25051      |N |42 |24 |48.00 |W |71  |12 |40.00 |RELEVANT RADIO, INC.                                                                                |   0.00 km |   0.00 mi |  0.00 deg |656563    |
|WWDJ        |1150  kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |BOSTON                   |MA |US |BML    -20030319AFJ |5.0    kW |-         |-       |-       |25051      |N |42 |24 |48.00 |W |71  |12 |40.00 |RELEVANT RADIO, INC.                                                                                |   0.00 km |   0.00 mi |  0.00 deg |656563    |
|KQQQ        |1150  kHz |AM |-   |ND2 |Daytime             |D  |B  |LIC    |PULLMAN                  |WA |US |BL     -20030930BFE |11.0   kW |-         |-       |-       |54724      |N |46 |43 |36.00 |W |117 |12 |23.00 |RADIO PALOUSE, INC.                                                                                 |   0.00 km |   0.00 mi |  0.00 deg |695437    |
|KQQQ        |1150  kHz |AM |-   |ND2 |Nighttime           |D  |B  |LIC    |PULLMAN                  |WA |US |BL     -20030930BFE |0.027  kW |-         |-       |-       |54724      |N |46 |43 |36.00 |W |117 |12 |23.00 |RADIO PALOUSE, INC.                                                                                 |   0.00 km |   0.00 mi |  0.00 deg |695437    |
|KHRO        |1150  kHz |AM |-   |ND2 |Daytime             |B  |B  |LIC    |EL PASO                  |TX |US |BML    -20031204AKH |5.0    kW |-         |-       |-       |51705      |N |31 |45 |13.00 |W |106 |24 |58.00 |ENTRAVISION HOLDINGS, LLC                                                                           |   0.00 km |   0.00 mi |  0.00 deg |711755    |
|KHRO        |1150  kHz |AM |-   |ND2 |Nighttime           |B  |B  |LIC    |EL PASO                  |TX |US |BML    -20031204AKH |0.38   kW |-         |-       |-       |51705      |N |31 |45 |13.00 |W |106 |24 |58.00 |ENTRAVISION HOLDINGS, LLC                                                                           |   0.00 km |   0.00 mi |  0.00 deg |711755    |
|KSAL        |1150  kHz |AM |-   |DAN |Daytime             |B  |B  |LIC    |SALINA                   |KS |US |BL     -20040802BLB |5.0    kW |-         |-       |-       |28471      |N |38 |53 |3.00  |W |97  |31 |2.00  |ROCKING M MEDIA, LLC                                                                                |   0.00 km |   0.00 mi |  0.00 deg |1008014   |
|KSAL        |1150  kHz |AM |-   |DAN |Nighttime           |B  |B  |LIC    |SALINA                   |KS |US |BL     -20040802BLB |5.0    kW |-         |-       |-       |28471      |N |38 |53 |3.00  |W |97  |31 |2.00  |ROCKING M MEDIA, LLC                                                                                |   0.00 km |   0.00 mi |  0.00 deg |1008014   |
|WGBR        |1150  kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |GOLDSBORO                |NC |US |BL     -20040809ACG |5.0    kW |-         |-       |-       |48370      |N |35 |22 |26.00 |W |78  |0  |42.00 |NEW AGE COMMUNICATIONS, LTD.                                                                        |   0.00 km |   0.00 mi |  0.00 deg |1016534   |
|WGBR        |1150  kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |GOLDSBORO                |NC |US |BL     -20040809ACG |0.8    kW |-         |-       |-       |48370      |N |35 |22 |26.00 |W |78  |0  |42.00 |NEW AGE COMMUNICATIONS, LTD.                                                                        |   0.00 km |   0.00 mi |  0.00 deg |1016534   |
|WJRD        |1150  kHz |AM |-   |DAN |Daytime             |B  |B  |LIC    |TUSCALOOSA               |AL |US |BL     -20050128ASN |20.0   kW |-         |-       |-       |24384      |N |33 |14 |58.00 |W |87  |36 |31.00 |JRD, INC.                                                                                           |   0.00 km |   0.00 mi |  0.00 deg |1046628   |
|WJRD        |1150  kHz |AM |-   |DAN |Nighttime           |B  |B  |LIC    |TUSCALOOSA               |AL |US |BL     -20050128ASN |1.0    kW |-         |-       |-       |24384      |N |33 |14 |58.00 |W |87  |36 |31.00 |JRD, INC.                                                                                           |   0.00 km |   0.00 mi |  0.00 deg |1046628   |
